用户ID,ITE,客户类型
U00015133,0.14771257828554746,敏感型
U00063364,0.1477076495175853,敏感型
U00036430,0.1477076495175853,敏感型
U00005822,0.1477076495175853,敏感型
U00097442,0.147688455865504,敏感型
U00040492,0.14766706518108447,敏感型
U00054321,0.14766501406174676,敏感型
U00010903,0.14766409535625175,敏感型
U00079084,0.14765465298084396,敏感型
U00018861,0.14765110110413604,敏感型
U00029233,0.14765110110413604,敏感型
U00052671,0.1476363593726145,敏感型
U00090663,0.14763507534808878,敏感型
U00076474,0.147618398696286,敏感型
U00088533,0.14761815685207125,敏感型
U00054763,0.14761519609866736,敏感型
U00062313,0.14759531728645192,敏感型
U00022006,0.14759086771385876,敏感型
U00019316,0.14757475823910798,敏感型
U00019509,0.14757369193386205,敏感型
U00053710,0.14756267927052868,敏感型
U00004000,0.14755511688267103,敏感型
U00016504,0.1475475992572572,敏感型
U00017358,0.14754607138375658,敏感型
U00023295,0.1475408847221265,敏感型
U00000597,0.1475190035237448,敏感型
U00040465,0.14750585746520484,敏感型
U00031886,0.14749211737313989,敏感型
U00039948,0.14741410004253958,敏感型
U00018297,0.14740427082762597,敏感型
U00031148,0.14739996420468898,敏感型
U00091757,0.14739346735871406,敏感型
U00090497,0.14738939622631586,敏感型
U00077292,0.14737816741759557,敏感型
U00091242,0.14736365843033017,敏感型
U00090363,0.14736050033757658,敏感型
U00015198,0.14735978957616008,敏感型
U00047771,0.14735192595813607,敏感型
U00002149,0.14734246418782554,敏感型
U00083685,0.1473292636805525,敏感型
U00055456,0.14730135680470358,敏感型
U00060037,0.14728786765852492,敏感型
U00012998,0.14727983531858857,敏感型
U00065495,0.14725590340573042,敏感型
U00097761,0.14723942452050648,敏感型
U00094558,0.14723007299956603,敏感型
U00046819,0.1472175585333068,敏感型
U00014677,0.1472131937362426,敏感型
U00041208,0.14721300638077417,敏感型
U00007573,0.14719240232361086,敏感型
U00025384,0.14718585201159878,敏感型
U00019817,0.1471375411464893,敏感型
U00057428,0.1471349695341329,敏感型
U00046879,0.14710827873753513,敏感型
U00072651,0.1470959270954898,敏感型
U00067472,0.14709086628302287,敏感型
U00057508,0.147089590927781,敏感型
U00041603,0.14708659835093651,敏感型
U00097565,0.14708522103755017,敏感型
U00014957,0.14707155594130544,敏感型
U00021811,0.14705968234262423,敏感型
U00049560,0.1470577909761624,敏感型
U00056070,0.1470555845190975,敏感型
U00061595,0.14703625822286986,敏感型
U00005820,0.1470285538657088,敏感型
U00062631,0.14702003929863328,敏感型
U00029106,0.14698344228080518,敏感型
U00000859,0.14697772474416376,敏感型
U00098022,0.14695525722761854,敏感型
U00043044,0.1469181256557487,敏感型
U00067046,0.14690855907577433,敏感型
U00049792,0.1468979723558217,敏感型
U00053698,0.14688573825945278,敏感型
U00077842,0.14686516988967285,敏感型
U00038392,0.14686168367739832,敏感型
U00051001,0.14686008117052096,敏感型
U00063855,0.14683925454307817,敏感型
U00080131,0.14681969969307723,敏感型
U00001535,0.14680998885461,敏感型
U00082390,0.14680006715984245,敏感型
U00063054,0.1467881640692823,敏感型
U00005196,0.14678444434509635,敏感型
U00005256,0.1467813305205365,敏感型
U00084213,0.14675070444666893,敏感型
U00021291,0.1467170668329293,敏感型
U00001764,0.14671577167425415,敏感型
U00078739,0.14671546309486577,敏感型
U00097458,0.14671255982875614,敏感型
U00078499,0.14669507507512242,敏感型
U00010304,0.14669027047911554,敏感型
U00067002,0.14668451720433195,敏感型
U00070482,0.14668153565197012,敏感型
U00046199,0.1466765680488154,敏感型
U00016634,0.1466765680488154,敏感型
U00063336,0.1466236325583017,敏感型
U00029537,0.14661362074987247,敏感型
U00049438,0.14661337257766666,敏感型
U00083124,0.146608319212588,敏感型
U00024190,0.14660205045317326,敏感型
U00049569,0.1465811960125784,敏感型
U00022555,0.14657398491796325,敏感型
U00036705,0.14656927039517698,敏感型
U00062728,0.14656597057438814,敏感型
U00089226,0.14655463012111491,敏感型
U00044298,0.14655145521599378,敏感型
U00064352,0.14654562861080678,敏感型
U00050475,0.14652338157744715,敏感型
U00007857,0.14647629847801408,敏感型
U00036710,0.14647614957287997,敏感型
U00027951,0.1464607999456381,敏感型
U00020193,0.14645977452776637,敏感型
U00045050,0.1464515387026878,敏感型
U00079416,0.1464420844664785,敏感型
U00066602,0.146424217024118,敏感型
U00059263,0.14639434868626033,敏感型
U00016194,0.1463815188849747,敏感型
U00053870,0.1463718313507395,敏感型
U00039760,0.1463708172294073,敏感型
U00053398,0.14633899400017836,敏感型
U00031380,0.14630852088193264,敏感型
U00059668,0.14628866877167707,敏感型
U00043434,0.14628066169698312,敏感型
U00047632,0.14628066169698312,敏感型
U00092827,0.14627897309482057,敏感型
U00019084,0.14627498519108267,敏感型
U00077506,0.14627498519108267,敏感型
U00085372,0.14625596673418367,敏感型
U00096057,0.14625219083129748,敏感型
U00014275,0.1462149925593803,敏感型
U00056776,0.14621300132888992,敏感型
U00014314,0.14621039573046013,敏感型
U00061532,0.14620665552753603,敏感型
U00076468,0.14618248973301123,敏感型
U00077194,0.14617871545594907,敏感型
U00032131,0.1461699919033304,敏感型
U00052661,0.14616499992712767,敏感型
U00043985,0.14615346413039648,敏感型
U00052840,0.14613714463324984,敏感型
U00094274,0.14613011514520685,敏感型
U00092224,0.14612881593901306,敏感型
U00042029,0.14612016588182802,敏感型
U00057237,0.14611555696232414,敏感型
U00083434,0.14610985883338573,敏感型
U00044632,0.14609933697130567,敏感型
U00005709,0.1460451579470614,敏感型
U00095127,0.14602001803688253,敏感型
U00097480,0.14601546567925228,敏感型
U00095929,0.14601055970785565,敏感型
U00063189,0.14597906118091553,敏感型
U00046079,0.14597855062636203,敏感型
U00052516,0.1459784450266035,敏感型
U00000564,0.14597776239311866,敏感型
U00093109,0.14594164468738297,敏感型
U00073881,0.14590282465910248,敏感型
U00082904,0.14589983876000423,敏感型
U00050382,0.14589105956822224,敏感型
U00082315,0.14588804793774446,敏感型
U00000634,0.14587589970419068,敏感型
U00071828,0.14585034894554388,敏感型
U00097414,0.14583511408767158,敏感型
U00043347,0.14583391521975558,敏感型
U00035413,0.14581770792104165,敏感型
U00035567,0.14580629902613934,敏感型
U00003450,0.14579214188399608,敏感型
U00021008,0.14576908204528227,敏感型
U00094472,0.14576726510958404,敏感型
U00082995,0.14575779457385557,敏感型
U00039809,0.14575615692240917,敏感型
U00058089,0.14575010287664542,敏感型
U00004675,0.14574697769435419,敏感型
U00073300,0.14574135339833538,敏感型
U00036583,0.14573343359081053,敏感型
U00006594,0.14572609930551345,敏感型
U00087050,0.14572425740171163,敏感型
U00005489,0.1457227491449941,敏感型
U00043313,0.14572036011604272,敏感型
U00036107,0.14571850206898695,敏感型
U00063696,0.1457106272365749,敏感型
U00042471,0.14567713306375202,敏感型
U00012445,0.1456758719782369,敏感型
U00054582,0.1456724803829325,敏感型
U00037607,0.1456720520872013,敏感型
U00025422,0.14564387645907395,敏感型
U00076521,0.14563510226103288,敏感型
U00064671,0.14562380757109455,敏感型
U00059770,0.14561705013122872,敏感型
U00008431,0.14561365717247265,敏感型
U00002264,0.14558877134962417,敏感型
U00089212,0.14558499623957372,敏感型
U00000558,0.1455710995276307,敏感型
U00094689,0.14554803175081732,敏感型
U00034938,0.14554803175081732,敏感型
U00039944,0.1455285944241121,敏感型
U00060990,0.1455252951677693,敏感型
U00069813,0.14552032569585344,敏感型
U00063723,0.14549857621813372,敏感型
U00064796,0.1454654454800517,敏感型
U00036309,0.14545854786508144,敏感型
U00052555,0.1454449431774601,敏感型
U00080863,0.14544367413306936,敏感型
U00056901,0.145428578061442,敏感型
U00063485,0.14542383758089328,敏感型
U00067462,0.14541635845884515,敏感型
U00047730,0.1454136118450593,敏感型
U00063393,0.14540796224378782,敏感型
U00039080,0.14540378920235114,敏感型
U00010849,0.14540101613683093,敏感型
U00013811,0.14539810027519695,敏感型
U00085828,0.14536459826372927,敏感型
U00084937,0.14536444648604807,敏感型
U00057414,0.1453637978959773,敏感型
U00016912,0.1453610956732943,敏感型
U00046943,0.14535966991026888,敏感型
U00057073,0.14534623301983546,敏感型
U00068929,0.14534220424486038,敏感型
U00064692,0.1453374215746071,敏感型
U00092771,0.14532917342885399,敏感型
U00098510,0.14532394835559614,敏感型
U00033611,0.14532394835559614,敏感型
U00087127,0.1453126218240713,敏感型
U00017973,0.1452985821675199,敏感型
U00085921,0.14527865822034314,敏感型
U00084234,0.14527066211237244,敏感型
U00067401,0.14526935200697988,敏感型
U00076849,0.14526145854254913,敏感型
U00025495,0.1452515895674208,敏感型
U00078416,0.14524854639879803,敏感型
U00052350,0.14523844263135471,敏感型
U00052755,0.14522706025028637,敏感型
U00042530,0.14521634469727668,敏感型
U00090887,0.1451932859036853,敏感型
U00052793,0.145134690968856,敏感型
U00010822,0.145127393498182,敏感型
U00081955,0.14512663579351376,敏感型
U00095175,0.14511467151948415,敏感型
U00081449,0.14511277309735454,敏感型
U00007981,0.14509260634024707,敏感型
U00042558,0.14508847180613876,敏感型
U00018764,0.1450875346321162,敏感型
U00003443,0.14508309809708309,敏感型
U00031895,0.1450766464836284,敏感型
U00019341,0.14504941587326903,敏感型
U00062160,0.14504941587326903,敏感型
U00064574,0.14504941587326903,敏感型
U00062941,0.1450322514665599,敏感型
U00026473,0.1450318191687131,敏感型
U00034431,0.14502521361066528,敏感型
U00007284,0.14502431721433273,敏感型
U00050102,0.1450237498522704,敏感型
U00009898,0.14502191617243337,敏感型
U00072035,0.14502191617243337,敏感型
U00053799,0.14500802534616375,敏感型
U00076231,0.14497902995860207,敏感型
U00097404,0.14495675680626202,敏感型
U00019049,0.1449476508930661,敏感型
U00006199,0.14494308654675153,敏感型
U00042827,0.14494287397875422,敏感型
U00056334,0.1449371181752353,敏感型
U00081428,0.14491883436338182,敏感型
U00042171,0.1449129600793021,敏感型
U00056459,0.1449026903001241,敏感型
U00012643,0.14489209656434054,敏感型
U00016488,0.1448809431780812,敏感型
U00086138,0.14484456232393828,敏感型
U00061542,0.14484434461897366,敏感型
U00086553,0.14483148115772038,敏感型
U00009604,0.14480548260227744,敏感型
U00093689,0.14480359279834093,敏感型
U00037839,0.14479575553709245,敏感型
U00030566,0.14479550249020595,敏感型
U00022412,0.1447855621104357,敏感型
U00049126,0.14477018235470246,敏感型
U00031769,0.14475146791747517,敏感型
U00051209,0.1447501282871464,敏感型
U00017210,0.1447420195200368,敏感型
U00077950,0.14473684213681842,敏感型
U00034159,0.14472011796272666,敏感型
U00054320,0.14470607582246447,敏感型
U00022942,0.144700936169314,敏感型
U00074901,0.14469132016834452,敏感型
U00008337,0.14469052854187914,敏感型
U00013159,0.14468616132416673,敏感型
U00058730,0.14468532577366372,敏感型
U00027750,0.144684410114711,敏感型
U00046820,0.1446676779387786,敏感型
U00016868,0.14465394611706966,敏感型
U00009340,0.14464189076228584,敏感型
U00027350,0.14463830240306158,敏感型
U00037145,0.14463458738703178,敏感型
U00014820,0.14462845071153252,敏感型
U00076610,0.14460675521161837,敏感型
U00073720,0.14460458594783426,敏感型
U00045409,0.1446031126013536,敏感型
U00032553,0.1445985753398672,敏感型
U00098539,0.14459627088948085,敏感型
U00059891,0.14459370521360637,敏感型
U00046062,0.14455138748651186,敏感型
U00024712,0.1445472055843085,敏感型
U00081792,0.14454193336164206,敏感型
U00059997,0.1445238368796345,敏感型
U00026530,0.14449499059619947,敏感型
U00033849,0.144484515631167,敏感型
U00090547,0.144482589171745,敏感型
U00016061,0.14447936569452752,敏感型
U00090828,0.1444687348306946,敏感型
U00081492,0.14446655731055608,敏感型
U00092153,0.14446184452804572,敏感型
U00022397,0.1444513670450696,敏感型
U00044844,0.1444374865583677,敏感型
U00044799,0.14439839175830566,敏感型
U00096876,0.14438476084807078,敏感型
U00052776,0.14437844830360186,敏感型
U00084545,0.14434672885429006,敏感型
U00014313,0.14433642411727238,敏感型
U00093262,0.14431951906906848,敏感型
U00034061,0.1443160425321165,敏感型
U00055551,0.14430040909278902,敏感型
U00012898,0.14429836406146884,敏感型
U00012817,0.14429668342654262,敏感型
U00067416,0.14428658429634716,敏感型
U00016882,0.14428283392552305,敏感型
U00072203,0.14428217053834147,敏感型
U00065841,0.14426913066020697,敏感型
U00028277,0.14426657748560073,敏感型
U00071996,0.14419274853708697,敏感型
U00036172,0.14418418415839918,敏感型
U00043416,0.1441819598994471,敏感型
U00077424,0.1441744725722814,敏感型
U00061298,0.1441744725722814,敏感型
U00020749,0.14417246278447776,敏感型
U00000366,0.1441698444585462,敏感型
U00049448,0.14416699582039716,敏感型
U00035252,0.14416528886843566,敏感型
U00089941,0.14416449519926333,敏感型
U00099228,0.14414294684783746,敏感型
U00009759,0.14413451729319454,敏感型
U00057366,0.1441277842853514,敏感型
U00023685,0.14410681426101013,敏感型
U00018882,0.144104930920202,敏感型
U00079226,0.14409784668200248,敏感型
U00053564,0.1440935711727967,敏感型
U00036207,0.14408988281950785,敏感型
U00002606,0.144076281220057,敏感型
U00056993,0.14406744029755297,敏感型
U00027492,0.14406668003053547,敏感型
U00094124,0.14404789134599166,敏感型
U00083382,0.14401981070998882,敏感型
U00066864,0.14401486563903027,敏感型
U00019612,0.14399533609665222,敏感型
U00012515,0.14398699613919913,敏感型
U00025996,0.14395295037762407,敏感型
U00044857,0.1439330923607206,敏感型
U00009411,0.14391428607741508,敏感型
U00040234,0.14390830722634335,敏感型
U00078754,0.14389742652215393,敏感型
U00086618,0.1438969037635875,敏感型
U00069946,0.14386887602067788,敏感型
U00069601,0.1438610298957836,敏感型
U00030404,0.14385970321641317,敏感型
U00036681,0.14383730554401114,敏感型
U00087830,0.14383723676741694,敏感型
U00036479,0.14383723676741694,敏感型
U00025367,0.1438364400780095,敏感型
U00063528,0.14382703467704722,敏感型
U00077336,0.14382512027516475,敏感型
U00017590,0.14381428840410604,敏感型
U00048231,0.14380371257082736,敏感型
U00060118,0.14379534305236658,敏感型
U00012888,0.14379048637074404,敏感型
U00090041,0.14378704572371476,敏感型
U00091171,0.14377705979688726,敏感型
U00018664,0.14377378818886338,敏感型
U00003694,0.14373184574207398,敏感型
U00023869,0.14373118083514258,敏感型
U00036817,0.14372693263750824,敏感型
U00086569,0.14372073404560226,敏感型
U00079578,0.14371938897452047,敏感型
U00067564,0.14370652828094727,敏感型
U00092671,0.14366795276258887,敏感型
U00086592,0.14365648796432656,敏感型
U00054488,0.1436429149046265,敏感型
U00023785,0.14364028479867125,敏感型
U00027456,0.1436350360471637,敏感型
U00005750,0.14362838491351482,敏感型
U00020190,0.14360152303030554,敏感型
U00088399,0.14360010760802822,敏感型
U00025122,0.14359431200142758,敏感型
U00045324,0.14358569617510203,敏感型
U00086723,0.14357845285029086,敏感型
U00037981,0.143573546526156,敏感型
U00002457,0.14353822481277223,敏感型
U00070631,0.14353238573580113,敏感型
U00008376,0.14353074352751727,敏感型
U00039722,0.14352361439142775,敏感型
U00072640,0.14347457666797558,敏感型
U00016085,0.14345983716192473,敏感型
U00050153,0.1434558867795641,敏感型
U00029343,0.14345296923082101,敏感型
